ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s],DVL X [m/s],DVL Y [m/s],DVL Z [m/s]
0.028933,-0.006101,-0.093159,0.001442,-0.000724,0.0008,1.839415179,0.043709916,-0.146307708
0.021497,-0.005167,-0.093888,-0.001967,-0.000513,0.000285,1.741968185,0.141819814,-0.118300343
0.016724,0.004076,-0.09519,0.000318,-0.000343,8.00E-05,1.714168427,0.381353575,-0.005546436
0.016771,0.000432,-0.094347,0.000167,0.000156,-0.000311,1.631550598,0.293440849,0.085985751
0.017927,-0.001206,-0.096941,-0.000362,-2.70E-05,0.0003,1.401172428,-0.016598379,-0.12107455
0.012883,0.004646,-0.100884,8.90E-05,-0.000825,0.000806,1.258418773,0.517144717,-0.354317944
0.006475,0.001709,-0.091233,0.000557,-0.001292,-0.000657,1.572444457,0.271864652,0.646766632
0.003105,-0.004622,-0.096064,-0.000772,0.001768,-0.000117,1.18973603,0.081631065,0.018033704
0.004254,0.00636,-0.101742,0.001406,-0.001091,0.000792,1.111366784,0.317605618,-0.219481114
0.001488,-0.005176,-0.098698,-2.10E-05,0.000394,-0.000833,1.101294499,0.35306827,0.102325602
0.007367,-0.006123,-0.09468,-0.000196,0.000586,0.000413,1.04169607,0.37486741,0.317746135
0.010872,-0.003379,-0.096402,-0.001238,-0.000139,-8.80E-05,1.152957345,0.181234695,0.190306772
0.011134,0.003053,-0.102823,0.000951,0.000129,6.20E-05,1.107731215,0.000913873,-0.08206474
0.009176,-0.000444,-0.098976,-0.000578,0.000147,-0.000103,0.996045229,0.448854209,-0.222162486
0.007728,0.000399,-0.096645,0.000265,-0.000192,-0.000109,0.905944403,0.537770233,0.381758768
0.008138,-0.005854,-0.091203,-0.000969,0.000156,5.60E-05,0.915144608,0.08419264,0.230176671
0.010457,0.009986,-0.103175,-0.000615,1.00E-05,-0.000145,0.963843809,0.197017631,-0.142037276
0.010412,-0.002587,-0.097972,0.002098,-0.000119,0.000229,0.974137646,0.464622781,0.167340702
0.010174,-0.00388,-0.097072,-0.001807,0.00066,-4.50E-05,0.753711091,0.124971304,0.018643278
0.009587,0.006082,-0.099344,-0.000711,-0.000938,6.80E-05,0.845879146,0.361602876,0.035652598
0.007298,-0.000111,-0.09397,0.002154,-3.70E-05,-9.80E-05,0.967613165,0.31741917,0.079273513
0.007558,-0.008514,-0.100948,-0.001288,0.000338,3.30E-05,0.800007076,0.274062687,-0.110698674
0.001843,0.011218,-0.09511,0.000589,-0.000762,-1.80E-05,0.819161481,0.37942409,0.114660159
0.00358,-0.007465,-0.098178,-0.000124,0.000515,-0.000205,0.730409784,0.152926685,-0.11552732
0.002769,0.002409,-0.102967,-0.001415,-0.000458,-3.70E-05,0.799142804,0.437131817,-0.014406838
0.002917,0.001616,-0.090858,0.00181,0.00063,-0.000153,0.767196587,0.320117343,0.173288706
0.003698,-0.008286,-0.097177,-0.000774,1.90E-05,0.000199,0.696578627,0.205392643,-0.275288998
0.001471,0.00992,-0.10046,-3.00E-06,-0.001235,-0.000428,0.913446067,0.489254357,0.096853547
-0.003524,-0.015713,-0.093335,0.00094,0.001149,-0.000182,0.603767574,0.08909762,-0.081214936
0.001827,-2.30E-05,-0.100841,-0.002114,-0.000764,0.000458,0.707257979,0.363564146,-0.01609023
-0.002405,0.008566,-0.09494,0.0015,0.0002,-0.000676,0.69081008,0.079990215,-0.088713972
0.002327,-0.016148,-0.103547,-0.000705,-5.00E-05,0.001091,0.57348661,0.51559962,-0.030998694
-0.001475,0.008726,-0.089493,-0.000235,-0.000267,-0.000436,0.741609298,0.193738481,0.289226275
-1.40E-05,-0.009687,-0.09685,0.000122,0.000228,0.000649,0.692042117,0.064036668,-0.19837209
-0.0009,0.007416,-0.107182,0.000634,-0.000291,-8.10E-05,0.735756761,0.366782336,-0.139179519
-0.000674,-0.007468,-0.089941,0.000628,0.000777,0.000136,0.527948844,0.336107196,0.197760332
-0.000914,-0.008727,-0.099138,-0.002119,-0.000393,0.000305,0.49314115,0.212398356,-0.198686696
-0.0009,0.016295,-0.098065,0.001812,-0.000848,-7.50E-05,0.904121495,0.346369374,0.050811057
-0.002521,-0.012268,-0.096159,0.000519,0.001252,-0.000477,0.662170447,0.08478917,0.208595926
0.002135,-0.00424,-0.098174,-0.001901,0.000314,0.001147,0.483590576,0.09193121,-0.423057674
-0.000135,0.011411,-0.103079,0.001116,-0.001291,-0.000733,0.779720153,0.400697939,0.095334093
0.000116,-0.013644,-0.090113,0.001691,0.001756,0.000636,0.47624901,0.331850801,0.118020996
0.000578,-0.001444,-0.099742,-0.003544,-0.001485,0.000303,0.649032695,-0.013237895,0.064169985
-0.002176,0.0169,-0.100291,0.001483,0.000456,-4.90E-05,0.721220132,0.177450159,-0.176995718
-0.000576,-0.011864,-0.095008,0.002439,0.000453,0.000334,0.556209671,0.25594813,-0.059560464
0.000811,-0.004117,-0.099262,-0.003898,-0.000459,-3.90E-05,0.608906998,0.290651916,-0.004426305
-0.000824,0.015434,-0.094602,0.001362,-0.000221,-0.000199,0.66950895,0.03266489,0.065105309
0.00126,-0.009038,-0.10246,0.000998,6.50E-05,0.000899,0.640946311,0.183796024,0.079521306
-0.001135,-0.005995,-0.09759,-0.001209,0.000428,4.00E-06,0.515805209,0.201807934,-0.184427249
0.00094,2.70E-05,-0.100767,0.000588,-0.000602,-2.70E-05,0.629924172,0.314838602,0.071327388
-0.002188,-0.002565,-0.093274,0.000145,0.000514,0.000166,0.598837589,0.055729336,0.037695544
0.002078,4.90E-05,-0.10539,-0.001466,-0.000286,0.000132,0.664704779,0.195633025,-0.118371963
-0.003435,0.001414,-0.093306,0.001617,0.00023,-0.00032,0.536703132,0.213700831,0.011240077
0.003257,-0.004679,-0.103352,-0.000313,5.70E-05,0.000545,0.545464979,0.303656961,-0.070807907
-0.005487,-0.001071,-0.091335,-0.00119,-0.000946,-0.000159,0.679080224,-0.186028973,0.364400496
0.003082,0.003117,-0.107117,0.000686,0.001347,0.000684,0.569439775,0.21764086,-0.328121945
-0.000629,-0.007962,-0.096275,0.00155,-0.001115,9.30E-05,0.730082922,0.099327976,-0.00278178
0.00254,-0.003383,-0.099942,-0.002527,0.000976,0.000218,0.617497119,0.300908744,-0.004461494
-0.003438,0.006483,-0.094377,0.000807,-0.000681,-0.000305,0.555132191,0.177633354,-0.212243305
0.000351,-0.006258,-0.100646,0.000465,-0.00036,0.000484,0.713447578,0.431171769,0.482985696
0.000127,-0.012485,-0.090424,-0.000957,0.001257,-0.000381,0.503797066,-0.407829763,-0.115552523
0.000792,0.011674,-0.106216,-0.000758,-0.001455,0.000412,0.688049206,0.283551244,-0.377781691
-0.003496,-0.009344,-0.091893,0.003613,0.000541,-0.000417,0.690523313,0.249597932,-0.022146296
-0.001631,-0.010457,-0.095728,-0.003292,-0.000128,0.001062,0.625913537,0.357564557,0.100030168
-0.00473,0.017793,-0.09168,0.000847,-0.000299,-0.000355,0.614220399,-0.183198181,0.280599873
-0.002037,-0.013936,-0.105831,0.000971,0.000472,0.000741,0.515613065,0.057512114,-0.502102762
-0.003052,0.003839,-0.095826,-0.000226,-0.000521,-0.00013,0.66765709,0.074001748,0.276228625
0.000113,-0.014405,-0.09556,-0.000175,0.001206,0.000779,0.579354738,0.098206818,-0.19284308
0.000975,0.001037,-0.097157,0.001247,-0.001075,7.80E-05,0.656686338,0.035425186,0.12562438
-0.001738,-0.007518,-0.098835,-0.001165,0.000639,0.000298,0.652831622,-0.011009192,0.10925337
-0.002827,0.005012,-0.096259,0.000703,0.000113,0.000467,0.446214215,-0.023001574,-0.327592863
0.000232,0.000218,-0.103613,8.20E-05,-0.000813,0.000582,0.785986967,0.077605118,0.338301589
-0.001341,-0.008193,-0.085387,0.000103,0.001694,-1.40E-05,0.387166971,-0.131622354,0.004723708
0.003388,-0.000781,-0.109712,-0.001449,-0.001495,0.000452,0.652649443,-0.038670375,-0.411388185
-0.007493,0.006768,-0.089043,0.001308,-0.00011,0.000305,0.830087835,0.107864331,0.40065344
0.000509,-0.016538,-0.09753,-0.000265,0.001136,0.000198,0.333311887,-0.101138677,-0.150867436
-0.004094,0.010023,-0.104885,-0.001945,-0.001174,0.000471,0.602788748,-0.221901196,-0.378357237
-0.002221,0.003524,-0.09313,0.003108,0.000472,0.000408,0.712089565,0.120922015,0.288353357
0.000944,-0.015572,-0.096137,-0.00012,0.000872,-4.40E-05,0.436956742,-0.048401848,0.016812405
0.001294,0.000988,-0.101677,-0.003068,-0.001144,0.000409,0.7233734,-0.434184571,-0.019010251
-0.003996,0.017187,-0.089818,0.002171,0.000795,0.000578,0.610415538,0.058768838,0.035602019
0.000698,-0.017149,-0.101947,0.001105,-0.000178,-6.20E-05,0.374791827,-0.076014716,-0.218675238
0.000422,0.002296,-0.098839,-0.002709,-0.000486,0.000678,0.716568955,-0.169724752,-0.02213114
0.0011,0.008462,-0.090835,0.001422,0.000626,-0.000203,0.465446735,-0.03059686,0.325196291
0.00273,-0.012077,-0.106624,0.001559,1.40E-05,0.000314,0.393517227,-0.288948382,-0.541539603
-0.005497,0.00909,-0.095514,-0.002998,-0.002214,0.000353,0.842711421,-0.059422472,0.33198557
-0.005618,0.006105,-0.092092,0.003962,0.002295,-0.00042,0.522012524,-0.145965675,-0.033702512
-0.003988,-0.019007,-0.096881,-0.002799,-0.0008,0.000939,0.464394363,-0.169841992,-0.011955482
-0.003104,0.017291,-0.098079,-0.000441,2.50E-05,3.70E-05,0.511457165,-0.359857928,0.141655435
-0.003013,-0.004241,-0.098071,0.002169,0.000557,0.000517,0.403361039,-0.256164962,-0.325325069
-0.002685,0.000226,-0.099857,-0.001762,-0.000728,3.80E-05,0.657213161,-0.067526929,-0.061906099
-0.002542,0.003653,-0.090957,0.000246,0.000627,0.000166,0.648791904,-0.156008768,0.114432876
0.001235,-0.005281,-0.097664,-0.000677,0.000245,0.000209,0.428509728,-0.476060322,0.263963739
-0.00059,0.00705,-0.09786,-2.00E-05,9.60E-05,0.000777,0.332108312,-0.149006016,-0.236941561
0.000922,-0.005317,-0.103328,0.00149,-0.001316,-0.000178,0.556513096,-0.317329322,-0.074782632
-0.002863,0.001844,-0.094365,-0.001712,0.001036,0.000224,0.545545541,-0.097878282,-0.172166311
-0.000454,0.003847,-0.100342,0.001756,-0.000851,-0.000181,0.682709717,-0.104117845,0.239330747
-0.002328,-0.008047,-0.087432,-0.001138,0.001295,0.000104,0.43334221,-0.531095518,0.217839063
0.001851,-0.003084,-0.101861,-0.001085,-0.000405,0.000976,0.259803101,-0.360791232,-0.286833789
-0.000533,0.008159,-0.104126,0.00196,-0.00065,-0.000213,0.656963675,-0.123349139,-0.11416043
-9.20E-05,-0.009486,-0.092767,0.000309,0.000434,-0.000202,0.593195082,-0.282051823,0.153624043
0.001129,0.003229,-0.098893,-0.001911,0.00076,0.000665,0.389588455,-0.34468331,-0.03007404
-0.001191,0.000428,-0.09447,0.001155,-0.001,0.000428,0.334556662,-0.313425522,0.082864968
0.00107,-0.006782,-0.106812,0.000421,0.000345,0.000151,0.486692146,-0.295739936,-0.263108359
-0.001939,0.005069,-0.092913,-0.000794,-0.000794,7.00E-06,0.600599245,-0.400046921,0.396533763
0.000146,0.009815,-0.097563,0.00159,0.001155,0.000528,0.304205886,-0.335633043,-0.348503585
-0.00092,-0.010382,-0.098549,-0.002243,-0.00141,0.000171,0.488108093,-0.250673796,0.253430803
-0.000625,0.012858,-0.094808,0.00105,0.001148,-0.000103,0.349531091,-0.413311112,-0.107798879
0.000644,-0.012481,-0.098521,-0.000283,-0.000701,0.000961,0.402243574,-0.456167691,-0.103886162
-0.001482,0.002245,-0.097293,-0.001352,0.000346,-0.000105,0.413427172,-0.305963906,0.071291258
-2.00E-06,-0.001628,-0.101909,0.00313,0.000274,0.0005,0.351949576,-0.206732376,-0.156033234
0.000799,-0.00428,-0.10285,-0.001577,-0.000211,-0.000155,0.589199891,-0.435072386,-0.046176916
-0.000435,0.008843,-0.091247,-8.90E-05,0.000179,0.000832,0.373196773,-0.349855328,0.410701365
0.001238,-0.002245,-0.101983,0.001118,0.000533,-0.000549,0.082008572,-0.20776548,-0.053548628
-0.002387,0.000715,-0.103981,0.000303,-0.000738,0.000857,0.264577173,-0.651423283,-0.519431845
-0.001772,0.008492,-0.091046,-0.00161,-0.000942,0.000368,0.634233249,-0.098166835,0.278461338
-0.004502,-0.001352,-0.10103,0.004042,0.001293,-0.000349,0.398585121,-0.439534053,-0.060830549
-0.001968,-0.001679,-0.09605,-0.004043,-0.000331,0.000603,0.205732847,-0.459934105,0.050594474
-0.00374,0.016463,-0.09787,0.002932,-0.000246,0.000487,0.219212023,-0.403942784,0.150970183
-0.002002,-0.011997,-0.095357,-0.000511,0.000509,-0.000101,0.213145719,-0.320751936,-0.232349174
-0.001004,0.000364,-0.100567,-0.002013,-0.000515,0.000473,0.392605012,-0.523660989,0.008909274
0.001117,0.013277,-0.094569,0.000991,0.000567,0.00025,0.282450598,-0.482233567,-0.049106693
0.000221,-0.009678,-0.094959,3.40E-05,-0.000599,0.000195,0.380063812,-0.320873386,0.017100796
-0.00148,-0.003237,-0.098643,-0.001165,0.000614,0.000272,0.202168431,-0.458481375,0.26276705
-0.000367,0.014535,-0.096885,0.001268,-2.60E-05,0.000339,0.034019404,-0.512030642,-0.098382556
-0.000664,-0.013008,-0.096955,-0.001199,-0.000164,0.000308,0.092972785,-0.262027482,-0.201165378
0.000113,0.010192,-0.105288,0.000863,-0.000549,0.000224,0.497498502,-0.660864109,-0.094966157
-0.002281,-0.001313,-0.085561,-0.001195,0.000733,0.00056,0.351552455,-0.442178946,0.335991479
0.001303,-0.000101,-0.100581,0.001473,0.000425,0.000275,-0.147730122,-0.232230751,0.065190734
0.000651,0.00103,-0.100548,-0.000762,-0.001014,-5.30E-05,0.132241111,-0.381859773,-0.162332857
0.000256,0.001342,-0.098616,-0.000738,0.000334,0.000663,0.274119109,-0.573697544,-0.24173589
0.000874,0.007916,-0.095322,0.000994,-0.000222,0.000227,0.240208197,-0.316702907,0.228762913
0.000839,-0.002436,-0.097157,0.001103,-7.20E-05,-0.000186,0.142182498,-0.351294622,-0.120358338
-0.000721,-0.011385,-0.100659,-0.003297,0.000191,0.000317,0.026212914,-0.769339647,0.281964231
-0.00199,0.03236,-0.086509,0.001324,0.00023,0.000346,0.005639021,-0.301492142,-0.22952336
-0.000712,-0.030092,-0.098781,0.001302,0.00015,0.000733,0.097870735,-0.413480471,-0.343607907
0.001294,0.00027,-0.097955,-2.00E-05,3.10E-05,6.00E-06,2.074062012,-0.151977093,0.004509895
0.001649,0.000163,-0.097957,6.40E-05,4.00E-06,4.00E-06,2.067612891,-0.15422433,0.017854933
0.0016,-8.80E-05,-0.097843,2.20E-05,-2.10E-05,6.00E-06,2.065401052,-0.156427347,0.002494766
0.00156,0.000173,-0.097961,-3.30E-05,-2.10E-05,6.00E-06,2.079934796,-0.163502274,-0.008829243
0.001454,0.00037,-0.098051,-7.70E-05,-9.00E-06,5.00E-06,2.073234183,-0.149815243,-0.010856676
0.001188,0.000287,-0.098024,9.20E-05,-3.00E-06,4.00E-06,2.075396594,-0.144715103,0.000404865
0.001149,-0.000355,-0.097841,5.00E-06,-3.00E-06,-8.00E-06,2.068986988,-0.154209712,0.003504642
0.001033,0.000192,-0.097917,4.00E-06,-2.20E-05,-1.80E-05,2.065940507,-0.145553719,-0.008781292
0.001137,0.000479,-0.098049,-1.20E-05,-2.00E-05,-1.10E-05,2.079642218,-0.14466869,-0.022152329
0.000536,0.000345,-0.098164,-4.90E-05,-1.80E-05,5.00E-06,2.089098391,-0.15107835,-0.031407343
0.00055,0.000432,-0.097902,3.80E-05,-1.00E-05,3.00E-06,2.095552729,-0.138680196,-0.011967913
0.000502,-0.000106,-0.097726,1.20E-05,3.00E-06,-1.00E-05,2.082792967,-0.157664992,0.00755251
0.000353,-0.000271,-0.097614,1.10E-05,-1.00E-05,-1.20E-05,2.070393819,-0.149842956,0.010670203
0.000275,-2.10E-05,-0.097891,-3.70E-05,-3.70E-05,-2.00E-06,2.046485988,-0.156655661,-0.012802908
-0.000103,-0.000119,-0.098207,5.00E-06,-5.20E-05,9.00E-06,2.066633268,-0.149171187,-0.025176045
-0.00043,-0.000441,-0.098064,2.20E-05,-3.00E-05,1.30E-05,2.080968167,-0.138859031,-0.034453992
-0.000581,-7.40E-05,-0.098037,-0.000112,6.00E-06,-7.00E-06,2.101394444,-0.148756062,-0.028381348
-0.000235,0.00055,-0.097895,-7.60E-05,2.80E-05,-7.00E-06,2.09494119,-0.151005687,-0.019134322
-0.000508,0.000389,-0.097774,8.10E-05,1.10E-05,-2.00E-06,2.069044033,-0.161454073,-0.000591643
-0.000398,8.90E-05,-0.097861,5.00E-05,-1.30E-05,2.27E-21,2.060288008,-0.152862943,0.008660139
-0.000543,-0.000218,-0.097991,-2.00E-06,-4.20E-05,7.00E-06,2.050252053,-0.164577503,-0.000519888
-0.000898,-0.000259,-0.098052,2.20E-05,-4.20E-05,9.00E-06,2.06378275,-0.15210323,-0.022090474
-0.000997,0.000102,-0.098131,-9.60E-05,-1.40E-05,6.00E-06,2.079561228,-0.14322345,-0.037521525
-0.001088,0.000375,-0.098091,3.00E-05,1.90E-05,-4.00E-06,2.103451443,-0.13931352,-0.031464686
-0.000783,0.000364,-0.097907,-5.00E-05,4.70E-05,-1.20E-05,2.099956448,-0.141523125,-0.00481171
-0.000473,0.000994,-0.097729,3.80E-05,3.70E-05,-2.00E-05,2.077781332,-0.156999687,0.018841322
-0.000471,-0.000402,-0.097833,1.10E-05,1.50E-05,-8.00E-06,2.056691637,-0.147829612,0.029164495
-0.000371,-0.000236,-0.098239,-7.00E-06,-8.00E-06,2.00E-06,2.054516952,-0.151483271,0.013804579
-0.000244,-0.000383,-0.09806,3.00E-06,-1.90E-05,1.30E-05,2.065921366,-0.142656262,-0.006731989
-0.000101,-0.000245,-0.09808,-4.40E-05,-1.00E-06,5.00E-06,2.076635043,-0.134561674,-0.021119709
-0.000107,-0.000374,-0.098065,1.60E-05,3.60E-05,2.00E-06,2.099964939,-0.145874567,-0.019154667
0.000323,0.000167,-0.097821,-7.90E-05,6.70E-05,-9.00E-06,2.116602983,-0.137701721,-0.000777529
0.000692,0.000895,-0.097664,-4.60E-05,6.00E-05,-1.00E-06,2.098014252,-0.152409824,0.01978874
0.001138,-0.000229,-0.098044,0.000112,3.40E-05,-1.00E-05,2.07283779,-0.162126398,0.037304495
0.001356,-0.000343,-0.097855,-3.30E-05,6.00E-06,-1.00E-06,2.043916317,-0.168268915,0.034341267
0.001376,0.000228,-0.097879,4.60E-05,-2.30E-05,2.00E-06,2.042091267,-0.142211173,0.01692298
0.001453,-0.00037,-0.098231,6.90E-05,-1.30E-05,2.00E-06,2.057928717,-0.142027497,-0.008752014
0.001478,-0.000533,-0.09824,-0.000116,1.00E-06,8.00E-06,2.083940145,-0.143168991,-0.028316997
0.001806,0.000387,-0.098019,-0.00011,2.30E-05,-5.00E-06,2.107831521,-0.140708936,-0.0263578
0.001853,0.000596,-0.097932,4.20E-05,3.50E-05,-9.00E-06,2.107382807,-0.158823506,-0.008934082
0.001693,0.000803,-0.097756,-7.00E-06,7.00E-06,6.00E-06,2.085030495,-0.15981135,0.013691692
0.001495,0.000134,-0.097693,6.90E-05,-1.50E-05,2.00E-05,2.057564553,-0.163035754,0.02301727
0.001432,-7.20E-05,-0.097838,7.30E-05,-4.60E-05,5.00E-06,2.04201101,-0.142214414,0.000530166
0.001135,-9.50E-05,-0.097938,4.10E-05,-6.40E-05,-1.20E-05,2.06140307,-0.134015768,-0.015939343
0.000524,-0.000556,-0.098101,-3.30E-05,-4.50E-05,-1.60E-05,2.088142517,-0.132975473,-0.032433641
0.000574,-0.000152,-0.097967,-9.00E-05,1.40E-05,-2.10E-05,2.095587429,-0.148824819,-0.028358417
0.000766,1.90E-05,-0.097949,5.70E-05,2.40E-05,-7.00E-06,2.084382706,-0.173585967,-0.001671248
0.000751,0.000457,-0.097685,1.30E-05,1.60E-05,1.30E-05,2.077144912,-0.169321017,0.015773034
0.000493,0.000291,-0.097846,8.00E-05,-2.70E-05,1.70E-05,2.050196101,-0.157326115,0.015871479
0.000217,-0.000212,-0.098027,-3.90E-05,-4.70E-05,1.40E-05,2.042691104,-0.14292944,-0.004595243
1.30E-05,4.40E-05,-0.098273,-1.00E-05,-3.30E-05,4.00E-06,2.075843418,-0.135293122,-0.027263568
0.000109,4.10E-05,-0.09792,2.40E-05,1.90E-05,-1.20E-05,2.1076738,-0.132013956,-0.028408572
3.70E-05,-0.000196,-0.097953,-4.90E-05,2.90E-05,-1.40E-05,2.102178618,-0.150912329,-0.007891577
0.000464,0.000571,-0.097731,-4.00E-06,2.10E-05,-7.00E-06,2.08626539,-0.148201521,0.00651184
3.70E-05,-3.80E-05,-0.09782,2.10E-05,-2.20E-05,3.00E-06,2.067663402,-0.165808147,0.018880884
-4.80E-05,0.000221,-0.097996,0.00011,-3.70E-05,1.00E-05,2.05001189,-0.147182241,0.0117704
-0.000231,8.30E-05,-0.097904,1.10E-05,-3.20E-05,1.20E-05,2.047602836,-0.130548512,0.004602939
-0.000304,0.000172,-0.098102,-6.00E-05,3.00E-06,-5.00E-06,2.072849222,-0.12517755,-0.007787867
-9.20E-05,0.000148,-0.097958,5.40E-05,1.10E-05,-8.00E-06,2.077872258,-0.127293084,-0.022149351
-0.000131,-0.000171,-0.098126,-5.00E-06,1.80E-05,-2.50E-05,2.08952617,-0.137297562,-0.0334607
-0.000287,0.000363,-0.098053,-4.30E-05,9.80E-22,-1.60E-05,2.085966931,-0.140960813,-0.027299235
-0.000235,-0.000152,-0.097748,6.00E-05,-3.00E-06,-6.00E-06,2.086834038,-0.144566035,0.001385674
-0.000282,-1.80E-05,-0.097808,-5.20E-05,-8.00E-06,-1.30E-05,2.05729104,-0.152882125,0.023013556
-0.000459,0.000257,-0.097775,1.60E-05,-1.90E-05,-1.30E-05,2.051158733,-0.128322808,0.017907015
-0.000454,-6.20E-05,-0.098014,3.20E-05,-3.90E-05,6.00E-06,2.053072999,-0.115987478,-0.006691722
-0.000889,-0.000231,-0.098129,2.60E-05,-3.60E-05,-2.00E-06,2.057339072,-0.117388384,-0.02617158
-0.000766,-0.00066,-0.098127,-5.80E-05,3.00E-06,-7.00E-06,2.089945194,-0.126414795,-0.038585262
-0.000793,-0.000265,-0.097961,-7.80E-05,3.40E-05,-1.40E-05,2.090924826,-0.144503592,-0.013996889
-0.000451,-0.000202,-0.097674,3.70E-05,2.80E-05,-4.00E-06,2.082349353,-0.150396926,0.002427181
-0.000586,-0.000267,-0.09784,4.20E-05,-1.10E-05,7.00E-06,2.075181659,-0.153376658,0.016797137
-0.000537,-5.00E-06,-0.097841,-3.50E-05,-2.30E-05,7.00E-06,2.051022788,-0.137005672,0.004590781
-0.000659,-0.000447,-0.097901,7.20E-05,-3.00E-05,-2.00E-06,2.055192658,-0.129714644,-0.014891065
-0.000959,-0.000849,-0.098123,-8.20E-05,-2.00E-05,5.00E-06,2.071006679,-0.125178073,-0.022122016
-0.001101,-0.000158,-0.097975,1.30E-05,1.00E-06,1.50E-05,2.065171369,-0.122349945,-0.022100762
-0.001142,-0.000456,-0.097896,-2.60E-05,-4.00E-06,-8.00E-06,2.069632111,-0.132435821,-0.019041844
-0.001321,-0.000246,-0.097718,-5.10E-05,-2.80E-05,-2.20E-05,2.070544258,-0.149081093,-0.011869732
-0.001309,-4.60E-05,-0.097805,9.70E-05,-2.00E-05,-3.00E-06,2.058266267,-0.152843934,-0.003628325
-0.001747,-0.000583,-0.097895,-7.20E-05,-2.40E-05,1.80E-05,2.063711411,-0.126698142,-0.000582923
-0.001963,-0.000163,-0.098099,3.20E-05,-4.00E-06,9.00E-06,2.060772198,-0.125283153,-0.001596222
-0.002056,-0.000236,-0.098075,2.30E-05,-8.00E-06,-7.00E-06,2.056990785,-0.114464068,-0.006706917
-0.002157,-0.000479,-0.09792,6.80E-05,-1.60E-05,-1.00E-05,2.063573626,-0.1209039,-0.006730015
-0.00207,-0.001128,-0.097962,-7.00E-06,-4.00E-06,-1.60E-05,2.074468658,-0.125839662,-0.003696769
-0.001946,-7.50E-05,-0.097837,-0.000139,2.10E-05,-4.00E-06,2.070325512,-0.140372556,0.005540862
-0.001379,0.000256,-0.09791,9.90E-05,4.20E-05,-1.10E-05,2.074069448,-0.14974194,0.009626299
-0.001489,-0.000756,-0.098049,4.10E-05,3.30E-05,1.00E-06,2.063170738,-0.146251205,0.011715495
-0.000919,-0.000506,-0.098082,-2.30E-05,8.00E-06,2.00E-06,2.065919701,-0.134628012,0.011701977
-0.000933,-0.000993,-0.097948,5.10E-05,2.00E-05,5.00E-06,2.075221404,-0.125099775,0.013712315
-0.000641,-0.000963,-0.097825,-3.90E-05,3.80E-05,3.00E-06,2.068017851,-0.130976641,0.017837116
-0.000193,-0.000342,-0.097964,-3.80E-05,5.60E-05,5.00E-06,2.076779926,-0.13811195,0.019853998
0.000237,-0.0009,-0.098084,8.40E-05,5.90E-05,5.00E-06,2.06670795,-0.145472786,0.020918003
0.000975,-0.0005,-0.098143,-6.50E-05,4.50E-05,-1.00E-06,2.065969171,-0.149104808,0.009655692
0.001503,-0.000188,-0.098072,5.20E-05,4.00E-05,5.00E-06,2.061586131,-0.150601485,0.008647629
0.002003,-0.000507,-0.098024,-2.80E-05,3.70E-05,5.00E-06,2.072952857,-0.133080311,0.013721034
0.002226,-0.00075,-0.097779,2.00E-06,4.40E-05,1.00E-06,2.068591212,-0.134575116,0.019881941
0.002452,-0.000567,-0.098071,-5.20E-05,5.30E-05,-5.00E-06,2.066396403,-0.135324778,0.016817403
0.002857,-0.00054,-0.098138,-1.10E-05,2.60E-05,1.20E-05,2.047523405,-0.138448166,0.002552362
0.003201,-0.000921,-0.098102,9.40E-05,-2.00E-06,1.10E-05,2.055350698,-0.136176461,-0.003622833
0.003206,-0.001215,-0.097779,-3.30E-05,-7.00E-06,-1.00E-06,2.063997754,-0.137521007,-0.011847156
0.003116,-0.000245,-0.098127,-8.80E-05,-1.40E-05,4.00E-06,2.075593238,-0.143175289,-0.021105447
0.003055,-0.000194,-0.097952,2.10E-05,-1.20E-05,3.00E-06,2.07916458,-0.139508647,-0.015999879
0.002955,-0.000335,-0.097788,-2.40E-05,-2.00E-06,-3.00E-06,2.076712642,-0.117088806,-0.013948677
0.002746,0.000597,-0.097934,-8.50E-05,-1.70E-05,-1.80E-05,2.068863409,-0.126594978,-0.010844465
0.0024,0.000553,-0.097944,0.000112,-5.10E-05,-9.00E-06,2.061537043,-0.120890507,-0.014914392
0.002042,-0.000131,-0.098017,7.00E-06,-7.10E-05,-9.00E-06,2.063676036,-0.123039832,-0.029257985
0.001153,-0.000486,-0.097787,-2.60E-05,-7.10E-05,-1.20E-05,2.066750574,-0.143279317,-0.041551199
0.000461,0.000341,-0.098011,-4.40E-05,-6.30E-05,-1.30E-05,2.08076947,-0.164112781,-0.041599462
0.000201,0.000498,-0.097852,-2.70E-05,-4.20E-05,1.00E-05,2.072864766,-0.167827522,-0.039520615
